name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
SDSS J072843.03+370834.9,112.1792,37.14302,PUB,,2008AJ....135..496I,TRUE,1.404,,,,,,QUASAR,,,,1.34,FALSE,TRUE,1.25,,FALSE,,Morphological candidate; No lensing object
SDSS J073406.75+273355.6,113.5281,27.56544,PUB,,2008AJ....135..496I,TRUE,1.916,,,,,,QUASAR,,,,2.48,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J074352.62+245743.6,115.9692,24.96211,PUB,,2008AJ....135..496I,TRUE,2.166,,,,,,QUASAR,,,,1.02,FALSE,TRUE,2.0,,FALSE,,Morphological candidate; No lensing object
SDSS J080002.76+405927.1,120.0115,40.99086,PUB,,2008AJ....135..496I,TRUE,1.624,,,,,,QUASAR,,,,0.8,FALSE,TRUE,0.5,,FALSE,,Morphological candidate; Single QSO
SDSS J083530.89+054240.7,128.8787,5.71131,PUB,,2008AJ....135..496I,TRUE,1.696,,,,,,QUASAR,,,,0.99,FALSE,TRUE,1.0,,FALSE,,Morphological candidate; No lensing object
SDSS J083956.19+410950.9,129.9841,41.16413,PUB,,2008AJ....135..496I,TRUE,0.629,,,,,,QUASAR,,,,0.73,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J084512.74+543421.5,131.303,54.57263,PUB,,2008AJ....135..496I,TRUE,1.285,,,,,,QUASAR,,,,1.5,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J084710.40-001302.6,131.7933,-0.21738,PUB,,2008AJ....135..496I,TRUE,0.627,,,,,,QUASAR,,,,0.95,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Morphological candidate; QSO pair (z = 0.626, 0.627); has follow-up spectrum and imaging shows host galaxy associated to one quasar and differing MgII profiles"
SDSS J084856.08+011540.0,132.2336,1.26111,PUB,,2008AJ....135..496I,TRUE,0.646,,,,,,QUASAR,,,,1.37,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+galaxy+star; has follow-up spectrum
SDSS J085122.37+472249.0,132.8432,47.38027,PUB,,2008AJ....135..496I,TRUE,0.894,,,,,,QUASAR,,,,1.47,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; No lensing object; C.L.: QSO+STAR based on Gaia proper motions
SDSS J085643.71+413444.8,134.1821,41.57911,PUB,,2008AJ....135..496I,TRUE,0.756,,,,,,QUASAR,,,,0.55,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J091301.03+525928.9,138.2542,52.99136,PUB,,2008AJ....135..496I,FALSE,1.685,,,,,,QUASAR,,,,1.12,TRUE,,,,FALSE,,Morphological candidate; Known lens (SBS 0909)
SDSS J092455.79+021924.9,141.2324,2.32358,PUB,,2008AJ....135..496I,FALSE,1.685,,,,,,QUASAR,,,,1.34,TRUE,,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J092528.68+071442.7,141.3694,7.24519,PUB,,2008AJ....135..496I,TRUE,1.63,,,,,,QUASAR,,,,0.55,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J093207.15+072251.3,143.0297,7.38092,PUB,,2008AJ....135..496I,TRUE,1.993,,,,,,QUASAR,,,,1.42,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Morphological candidate; QSO pair (z = 1.994, 1.994); has follow-up spectrum. None of the deep optical and near-infrared images shows any lensing galaxy between the two components, and the flux ratio of the two quasars in the optical is significantly different from that in the near-infrared (0.12 in the I-band and 0.02 in the H-band). Thus, we regard this system as a binary quasar."
SDSS J094945.68+632622.9,147.4403,63.43969,PUB,,2008AJ....135..496I,TRUE,0.65,,,,,,QUASAR,,,,0.41,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J095324.39+570319.5,148.3516,57.05541,PUB,,2008AJ....135..496I,TRUE,0.619,,,,,,QUASAR,,,,2.57,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; No lensing object
SDSS J100229.46+444942.7,150.6227,44.82852,PUB,,2008AJ....135..496I,TRUE,2.052,,,,,,QUASAR,,,,0.72,FALSE,TRUE,2.5,,FALSE,,"Morphological candidate; theta= 0.""8"
SDSS J100327.37+595804.0,150.864,59.96777,PUB,,2008AJ....135..496I,TRUE,1.138,,,,,,QUASAR,,,,1.19,FALSE,FALSE,,,TRUE,GALAXY,Morphological candidate; No multiple point sources
SDSS J100859.55+035104.4,152.2481,3.85122,PUB,,2008AJ....135..496I,TRUE,1.746,,,,,,QUASAR,,,,0.98,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Morphological candidate; QSO pair (z = 1.745, 1.740); has follow-up spectrum; We detected possible extended emission between the stellar components in both deep optical and infrared images. However, spectra of this small-separation (θ = 1farcs1) candidate taken with FOCAS at Subaru suggest that this is a binary quasar, because of the slightly different redshifts (z = 1.745 and 1.740) and the different overall shapes of the spectra, as shown in the lower left panel of Figure 3. One interpretation is that the extended emission is due to the host galaxy of one (or both) of the quasars."
SDSS J102111.02+491330.3,155.2959,49.22508,PUB,,2008AJ....135..496I,FALSE,1.685,,,,,,QUASAR,,,,1.03,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS Lens; has follow-up spectrum
SDSS J103244.09+084022.5,158.1837,8.67292,PUB,,2008AJ....135..496I,TRUE,0.604,,,,,,QUASAR,,,,0.87,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J104716.39+055159.5,161.8182,5.86653,PUB,,2008AJ....135..496I,TRUE,0.891,,,,,,QUASAR,,,,0.54,FALSE,TRUE,0.25,,FALSE,,"Morphological candidate; theta= 0.""4"
SDSS J105337.63+074257.0,163.4067,7.71583,PUB,,2008AJ....135..496I,TRUE,0.635,,,,,,QUASAR,,,,2.19,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
